"time" "steps" "date" "wday" "hour" "minute" "month"
"243" 2014-10-03 12:30:00 0 "2014-10-03" "Fri" 12 30 10
"244" 2014-10-03 12:45:00 0 "2014-10-03" "Fri" 12 45 10
"245" 2014-10-03 13:00:00 0 "2014-10-03" "Fri" 13 0 10
"246" 2014-10-03 13:15:00 0 "2014-10-03" "Fri" 13 15 10
"247" 2014-10-03 13:30:00 0 "2014-10-03" "Fri" 13 30 10
"248" 2014-10-03 13:45:00 0 "2014-10-03" "Fri" 13 45 10
"249" 2014-10-03 14:00:00 0 "2014-10-03" "Fri" 14 0 10
"250" 2014-10-03 14:15:00 0 "2014-10-03" "Fri" 14 15 10
"251" 2014-10-03 14:30:00 0 "2014-10-03" "Fri" 14 30 10
"252" 2014-10-03 14:45:00 0 "2014-10-03" "Fri" 14 45 10
"253" 2014-10-03 15:00:00 0 "2014-10-03" "Fri" 15 0 10
"254" 2014-10-03 15:15:00 0 "2014-10-03" "Fri" 15 15 10
"255" 2014-10-03 15:30:00 0 "2014-10-03" "Fri" 15 30 10
"256" 2014-10-03 15:45:00 0 "2014-10-03" "Fri" 15 45 10
"257" 2014-10-03 16:00:00 0 "2014-10-03" "Fri" 16 0 10
"258" 2014-10-03 16:15:00 0 "2014-10-03" "Fri" 16 15 10
"259" 2014-10-03 16:30:00 0 "2014-10-03" "Fri" 16 30 10
"260" 2014-10-03 16:45:00 0 "2014-10-03" "Fri" 16 45 10
"261" 2014-10-03 17:00:00 0 "2014-10-03" "Fri" 17 0 10
"262" 2014-10-03 17:15:00 0 "2014-10-03" "Fri" 17 15 10
"263" 2014-10-03 17:30:00 0 "2014-10-03" "Fri" 17 30 10
"264" 2014-10-03 17:45:00 0 "2014-10-03" "Fri" 17 45 10
"265" 2014-10-03 18:00:00 0 "2014-10-03" "Fri" 18 0 10
"266" 2014-10-03 18:15:00 0 "2014-10-03" "Fri" 18 15 10
"267" 2014-10-03 18:30:00 0 "2014-10-03" "Fri" 18 30 10
"268" 2014-10-03 18:45:00 0 "2014-10-03" "Fri" 18 45 10
"269" 2014-10-03 19:00:00 0 "2014-10-03" "Fri" 19 0 10
"270" 2014-10-03 19:15:00 0 "2014-10-03" "Fri" 19 15 10
"271" 2014-10-03 19:30:00 0 "2014-10-03" "Fri" 19 30 10
"272" 2014-10-03 19:45:00 0 "2014-10-03" "Fri" 19 45 10
"273" 2014-10-03 20:00:00 0 "2014-10-03" "Fri" 20 0 10
"274" 2014-10-03 20:15:00 0 "2014-10-03" "Fri" 20 15 10
"275" 2014-10-03 20:30:00 0 "2014-10-03" "Fri" 20 30 10
"276" 2014-10-03 20:45:00 0 "2014-10-03" "Fri" 20 45 10
"277" 2014-10-03 21:00:00 0 "2014-10-03" "Fri" 21 0 10
"278" 2014-10-03 21:15:00 0 "2014-10-03" "Fri" 21 15 10
"279" 2014-10-03 21:30:00 0 "2014-10-03" "Fri" 21 30 10
"280" 2014-10-03 21:45:00 0 "2014-10-03" "Fri" 21 45 10
"281" 2014-10-03 22:00:00 0 "2014-10-03" "Fri" 22 0 10
"282" 2014-10-03 22:15:00 0 "2014-10-03" "Fri" 22 15 10
"283" 2014-10-03 22:30:00 0 "2014-10-03" "Fri" 22 30 10
"284" 2014-10-03 22:45:00 0 "2014-10-03" "Fri" 22 45 10
"285" 2014-10-03 23:00:00 0 "2014-10-03" "Fri" 23 0 10
"286" 2014-10-03 23:15:00 0 "2014-10-03" "Fri" 23 15 10
"287" 2014-10-03 23:30:00 0 "2014-10-03" "Fri" 23 30 10
"288" 2014-10-03 23:45:00 0 "2014-10-03" "Fri" 23 45 10
"289" 2014-10-04 00:00:00 0 "2014-10-04" "Sat" 0 0 10
"290" 2014-10-04 00:15:00 0 "2014-10-04" "Sat" 0 15 10
"291" 2014-10-04 00:30:00 0 "2014-10-04" "Sat" 0 30 10
"292" 2014-10-04 00:45:00 0 "2014-10-04" "Sat" 0 45 10
"293" 2014-10-04 01:00:00 0 "2014-10-04" "Sat" 1 0 10
"294" 2014-10-04 01:15:00 0 "2014-10-04" "Sat" 1 15 10
"295" 2014-10-04 01:30:00 0 "2014-10-04" "Sat" 1 30 10
"296" 2014-10-04 01:45:00 0 "2014-10-04" "Sat" 1 45 10
"297" 2014-10-04 02:00:00 0 "2014-10-04" "Sat" 2 0 10
"298" 2014-10-04 02:15:00 0 "2014-10-04" "Sat" 2 15 10
"299" 2014-10-04 02:30:00 0 "2014-10-04" "Sat" 2 30 10
"300" 2014-10-04 02:45:00 0 "2014-10-04" "Sat" 2 45 10
"301" 2014-10-04 03:00:00 0 "2014-10-04" "Sat" 3 0 10
"302" 2014-10-04 03:15:00 0 "2014-10-04" "Sat" 3 15 10
"303" 2014-10-04 03:30:00 0 "2014-10-04" "Sat" 3 30 10
"304" 2014-10-04 03:45:00 0 "2014-10-04" "Sat" 3 45 10
"305" 2014-10-04 04:00:00 0 "2014-10-04" "Sat" 4 0 10
"306" 2014-10-04 04:15:00 0 "2014-10-04" "Sat" 4 15 10
"307" 2014-10-04 04:30:00 0 "2014-10-04" "Sat" 4 30 10
"308" 2014-10-04 04:45:00 0 "2014-10-04" "Sat" 4 45 10
"309" 2014-10-04 05:00:00 0 "2014-10-04" "Sat" 5 0 10
"310" 2014-10-04 05:15:00 0 "2014-10-04" "Sat" 5 15 10
"311" 2014-10-04 05:30:00 0 "2014-10-04" "Sat" 5 30 10
"312" 2014-10-04 05:45:00 0 "2014-10-04" "Sat" 5 45 10
"313" 2014-10-04 06:00:00 0 "2014-10-04" "Sat" 6 0 10
"314" 2014-10-04 06:15:00 0 "2014-10-04" "Sat" 6 15 10
"315" 2014-10-04 06:30:00 0 "2014-10-04" "Sat" 6 30 10
"316" 2014-10-04 06:45:00 0 "2014-10-04" "Sat" 6 45 10
"317" 2014-10-04 07:00:00 0 "2014-10-04" "Sat" 7 0 10
"318" 2014-10-04 07:15:00 0 "2014-10-04" "Sat" 7 15 10
"319" 2014-10-04 07:30:00 0 "2014-10-04" "Sat" 7 30 10
"320" 2014-10-04 07:45:00 0 "2014-10-04" "Sat" 7 45 10
